timestamp,image_folder_path,image,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2020-08-10 12:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597037074.jpg,4,4,3,2,4,4,2,4,73.0,32,20.0,1.0,0.0,0.0,0.0,1.0,0.0,5.540123215784444,27.77777777777778,25.0,84,12,29.73
2020-08-10 12:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597037172.jpg,4,3,2,2,4,4,1,4,73.0,32,16.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5449346997703,27.77777777777778,25.0,84,12,29.73
2020-08-10 12:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597037449.jpg,4,3,2,2,4,4,1,4,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.541687606663354,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597037802.jpg,2,3,2,3,3,4,3,3,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.159012904826954,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597037927.jpg,5,4,2,1,5,5,1,5,74.0,32,9.0,1.0,0.0,0.0,0.0,1.0,0.0,6.415535534503187,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038060.jpg,4,5,3,3,4,4,1,4,73.0,32,44.0,1.0,0.0,0.0,0.0,1.0,0.0,6.431199047928107,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038214.jpg,4,3,3,3,3,3,3,3,65.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.416240933038142,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038301.jpg,5,4,2,1,5,5,1,5,70.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.437843082949098,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038394.jpg,4,3,2,2,5,5,1,5,70.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.688038227825495,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038484.jpg,4,3,3,4,4,3,3,3,70.0,31,53.0,1.0,0.0,0.0,0.0,1.0,0.0,6.824084910422098,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038565.jpg,3,4,3,2,3,3,2,3,71.0,32,44.0,1.0,0.0,0.0,0.0,1.0,0.0,7.123077352594487,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038699.jpg,3,3,2,1,4,4,2,4,70.0,32,54.0,1.0,0.0,0.0,0.0,1.0,0.0,7.149654829953349,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038859.jpg,2,4,2,3,3,3,2,3,70.0,32,76.0,1.0,0.0,0.0,0.0,1.0,0.0,7.155535607886593,28.88888888888889,25.0,79,13,29.73
2020-08-10 12:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597038972.jpg,3,2,3,3,3,3,3,3,63.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.979208953742675,28.88888888888889,25.0,79,13,29.73
2020-08-10 13:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597039208.jpg,2,2,2,3,2,3,4,2,66.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.5993241764951485,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597039305.jpg,2,3,3,3,3,3,3,3,70.0,32,23.0,1.0,0.0,0.0,0.0,1.0,0.0,8.318957002468077,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597039404.jpg,3,3,3,3,2,2,4,2,71.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.357974740721009,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597039797.jpg,1,3,3,4,2,1,5,1,71.0,32,42.0,1.0,0.0,0.0,0.0,1.0,0.0,8.477371586310811,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597039986.jpg,4,3,2,1,5,5,2,4,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.196600400779395,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597040106.jpg,2,4,2,1,4,4,3,4,69.0,31,36.0,1.0,0.0,0.0,0.0,1.0,0.0,6.634040808818202,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597040195.jpg,3,2,2,3,4,4,2,4,72.0,32,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.7379291604418805,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597040361.jpg,1,4,3,4,4,3,3,2,72.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.872602746646472,28.88888888888889,25.0,79,10,29.7
2020-08-10 13:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597040697.jpg,4,4,3,3,4,4,1,5,72.0,32,19.0,1.0,0.0,0.0,0.0,1.0,0.0,6.849483111253417,28.88888888888889,25.0,79,10,29.7
2020-08-10 16:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597051895.jpg,4,2,3,3,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674820493224369,30.0,25.0,74,9,29.67
2020-08-10 16:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052272.jpg,5,2,4,4,2,2,4,1,64.0,34,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674495483670974,30.0,25.0,74,9,29.67
2020-08-10 16:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052374.jpg,3,3,3,3,3,3,2,3,64.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.578722954664503,30.0,25.0,74,9,29.67
2020-08-10 16:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052506.jpg,4,4,3,2,4,4,2,4,73.0,32,12.0,0.0,0.0,1.0,0.0,0.0,1.0,5.543351698491351,30.0,25.0,74,9,29.67
2020-08-10 16:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052596.jpg,4,5,4,3,3,3,3,3,73.0,32,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.544741797779626,30.0,25.0,74,9,29.67
2020-08-10 16:44:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052678.jpg,3,3,3,2,4,4,2,4,71.0,32,17.0,0.0,0.0,1.0,0.0,0.0,1.0,5.542771333696848,30.0,25.0,74,9,29.67
2020-08-10 16:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052747.jpg,4,2,4,4,2,2,4,2,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.547938201782941,30.0,25.0,74,9,29.67
2020-08-10 16:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597052917.jpg,2,2,3,3,3,3,2,3,72.0,32,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5630788218660925,30.0,25.0,74,9,29.67
2020-08-10 16:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053005.jpg,4,3,3,2,4,4,2,4,66.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.8350350171139365,30.0,25.0,74,9,29.67
2020-08-10 16:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053284.jpg,5,4,3,3,4,4,2,4,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.113570335876969,30.0,25.0,74,9,29.67
2020-08-10 16:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053432.jpg,5,5,4,3,3,2,4,2,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.416138336198437,30.0,25.0,74,9,29.67
2020-08-10 16:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053526.jpg,4,4,4,3,2,2,4,2,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.366114382457982,30.0,25.0,74,9,29.67
2020-08-10 17:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053647.jpg,3,2,3,2,3,2,4,2,70.0,32,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.432714656596832,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053768.jpg,5,4,2,2,5,4,1,5,71.0,32,77.0,0.0,0.0,1.0,0.0,0.0,1.0,6.430880383986392,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053873.jpg,4,3,2,2,5,4,1,5,70.0,32,36.0,0.0,0.0,1.0,0.0,0.0,1.0,6.7209466848239074,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597053953.jpg,3,2,4,4,2,2,4,2,71.0,32,41.0,0.0,0.0,1.0,0.0,0.0,1.0,7.024394139285778,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054043.jpg,3,3,3,2,3,3,4,2,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.122044467043653,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054151.jpg,3,2,3,2,3,2,4,2,71.0,32,14.0,0.0,0.0,1.0,0.0,0.0,1.0,7.149673755912144,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:12:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054351.jpg,2,3,4,4,3,2,4,2,70.0,32,108.0,0.0,0.0,1.0,0.0,0.0,1.0,7.154759181907598,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054476.jpg,3,2,3,3,4,3,3,3,63.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.976040846842159,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054572.jpg,4,2,5,4,2,1,4,1,69.0,32,33.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0475614380372384,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054776.jpg,2,3,4,4,2,2,4,2,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.305336718314493,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597054915.jpg,2,4,3,3,3,3,2,3,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.264136343764442,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597055052.jpg,2,3,4,3,3,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.30981226464321,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597055146.jpg,3,4,3,2,4,3,2,4,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.358336832962543,28.88888888888889,25.0,79,10,29.67
2020-08-10 17:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200810\image-tag-duy-anh-10-08-2020,28549-108500-1597055477.jpg,1,2,5,4,3,1,5,1,66.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.456898746227157,28.88888888888889,25.0,79,9,29.67
2020-08-11 08:48:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597110513.jpg,4,3,3,3,4,4,2,4,70.0,33,21.0,0.0,0.0,0.0,1.0,0.0,1.0,5.665318240405522,30.0,26.11111111111111,79,10,29.76
2020-08-11 08:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597110641.jpg,5,3,4,4,2,2,3,2,57.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6735017690097775,30.0,26.11111111111111,79,10,29.76
2020-08-11 08:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597110860.jpg,3,4,4,3,1,1,3,1,68.0,33,56.0,0.0,0.0,0.0,1.0,0.0,1.0,5.578365735659256,30.0,26.11111111111111,79,10,29.76
2020-08-11 08:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111034.jpg,3,4,3,2,2,2,2,3,58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5472953373824465,30.0,26.11111111111111,79,10,29.76
2020-08-11 08:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111110.jpg,3,3,3,2,2,3,2,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553555135024763,30.0,26.11111111111111,79,10,29.76
2020-08-11 08:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111193.jpg,4,4,4,4,2,2,4,1,63.0,35,150.0,0.0,0.0,0.0,1.0,0.0,1.0,5.535253066659965,30.0,26.11111111111111,79,10,29.76
2020-08-11 09:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111365.jpg,2,2,3,4,1,1,4,1,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.784898352012638,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111468.jpg,4,4,3,2,1,1,3,1,62.0,35,118.0,0.0,0.0,0.0,1.0,0.0,1.0,5.764423290098328,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111537.jpg,2,3,3,3,3,3,2,3,58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.119247248385237,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111684.jpg,5,3,3,2,4,4,1,4,61.0,35,7.0,0.0,0.0,0.0,1.0,0.0,1.0,6.271757107162997,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111826.jpg,5,4,3,3,3,4,2,3,61.0,34,10.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434445034704821,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111890.jpg,4,5,2,2,5,5,1,5,64.0,34,21.0,0.0,0.0,0.0,1.0,0.0,1.0,6.379525166747307,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597111991.jpg,3,4,4,3,3,3,4,2,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4395268958817935,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112109.jpg,4,4,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6723802044698655,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112257.jpg,4,4,3,2,4,3,3,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.810615365733361,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112364.jpg,2,5,2,1,2,2,2,2,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.121954585962625,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112513.jpg,2,2,2,1,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.119230884948747,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:23:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112600.jpg,2,3,2,3,3,3,2,3,60.0,35,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.058410845951214,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112692.jpg,3,2,3,4,4,2,3,2,60.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.976686776880005,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112742.jpg,4,3,2,2,3,3,2,3,55.0,35,24.0,0.0,0.0,0.0,1.0,0.0,1.0,7.075138999665918,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112799.jpg,3,2,3,3,2,2,3,2,56.0,36,71.0,0.0,0.0,0.0,1.0,0.0,1.0,7.180357448916791,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597112983.jpg,2,4,3,4,1,1,3,1,57.0,35,52.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4445010749116385,31.11111111111111,25.0,70,10,29.76
2020-08-11 09:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113056.jpg,2,4,2,2,3,3,2,3,58.0,35,136.0,0.0,0.0,0.0,1.0,0.0,1.0,8.315794868437607,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113164.jpg,2,3,3,2,3,2,4,2,59.0,35,21.0,0.0,0.0,0.0,1.0,0.0,1.0,8.333827916409714,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113261.jpg,3,4,3,2,3,3,2,3,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.358112004837368,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113479.jpg,2,4,3,2,5,4,1,5,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.472881381569136,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113706.jpg,1,3,3,4,3,1,4,1,60.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.809412280212888,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597113918.jpg,4,3,2,2,5,5,1,5,58.0,35,72.0,0.0,0.0,0.0,1.0,0.0,1.0,7.186628104932962,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597114032.jpg,3,2,3,2,2,2,3,2,61.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.642808500679573,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597114256.jpg,1,3,4,4,1,1,4,1,61.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.7399924330636,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597114583.jpg,1,2,3,3,1,1,4,1,69.0,33,69.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8427135531954,31.11111111111111,25.0,70,14,29.76
2020-08-11 09:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597114690.jpg,4,2,3,3,3,3,2,3,67.0,34,53.0,0.0,0.0,0.0,1.0,0.0,1.0,5.702969116069332,31.11111111111111,25.0,70,14,29.76
2020-08-11 17:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597141615.jpg,4,2,3,3,4,4,3,3,57.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.675931474492838,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597141788.jpg,5,3,5,4,2,1,4,1,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674492348363764,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597141938.jpg,3,2,4,4,2,1,4,1,63.0,35,160.0,0.0,0.0,1.0,0.0,0.0,1.0,5.577046400539039,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597141994.jpg,3,3,3,4,3,3,3,3,62.0,35,148.0,0.0,0.0,1.0,0.0,0.0,1.0,5.541520991687388,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597142230.jpg,4,4,3,2,4,4,2,4,60.0,35,51.0,0.0,0.0,1.0,0.0,0.0,1.0,5.548649034548164,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597142632.jpg,2,1,4,4,3,1,4,2,61.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.538193478225584,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597142765.jpg,4,3,3,3,4,3,2,3,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.787603375972289,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597142843.jpg,2,1,5,5,2,1,5,1,64.0,34,112.0,0.0,0.0,1.0,0.0,0.0,1.0,6.161972254750432,31.11111111111111,25.0,70,10,29.67
2020-08-11 17:50:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200811\image-tag-duy-anh-11-08-2020,28549-108500-1597143040.jpg,5,4,4,3,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3867276573914635,31.11111111111111,25.0,70,10,29.67
