greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2,3,4,3,3,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.30981226464321
4,5,3,2,4,4,2,4,75.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.535289938867325
2,2,2,2,3,2,3,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
1,1,5,5,2,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
3,3,2,2,4,4,3,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
4,2,5,5,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
2,2,1,1,5,5,1,5,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
3,3,2,2,3,3,1,2,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967
3,3,3,3,3,4,3,3,89.0,28,17.0,0.0,0.0,0.0,1.0,1.0,0.0,8.330483281090004
2,2,4,4,2,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
3,4,3,2,3,4,2,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904
3,2,4,5,1,1,4,2,49.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.6429957786218585
4,4,3,3,3,3,2,3,53.0,36,50.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665
1,1,5,5,1,1,4,1,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
3,3,5,5,2,1,5,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
4,3,2,3,3,2,3,2,63.0,32,105.0,1.0,0.0,0.0,0.0,1.0,0.0,6.182247444457492
2,2,4,4,1,1,3,3,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885
3,4,4,4,4,3,2,3,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
2,2,4,4,2,2,3,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
2,2,4,4,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
3,3,3,3,2,2,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332
3,3,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.6754364797939685
2,4,2,2,5,3,4,3,73.0,31,17.0,0.0,1.0,0.0,0.0,1.0,0.0,8.242636708111881
1,1,5,5,2,2,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
3,3,2,2,3,3,1,3,61.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424005102799696
2,2,4,4,2,2,4,2,75.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142
2,2,4,3,2,2,1,1,85.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.953830733243893
3,3,3,3,5,5,5,1,89.0,28,12.0,0.0,0.0,0.0,1.0,0.0,1.0,7.908215272622181
3,3,2,2,4,4,2,4,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491
2,3,1,1,4,4,1,3,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
2,2,3,3,3,3,3,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
3,3,3,3,3,3,3,3,48.0,37,50.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257
3,3,4,3,3,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
4,4,3,3,3,3,3,3,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
3,3,2,2,3,2,3,3,55.0,36,28.0,1.0,0.0,0.0,0.0,1.0,0.0,7.125446182378829
3,3,3,3,2,2,3,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
2,2,1,1,4,4,1,4,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
3,3,3,3,3,3,2,3,75.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645
1,1,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848
3,3,1,1,3,3,1,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
2,2,5,2,2,2,5,2,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
3,3,5,4,2,2,2,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
2,2,3,3,4,3,2,4,59.0,34,48.0,1.0,0.0,0.0,0.0,1.0,0.0,8.48366348779483
2,2,4,4,2,2,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
3,3,4,3,3,2,2,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
2,2,4,4,3,3,3,4,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
2,5,2,3,2,3,3,4,53.0,36,67.0,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457
3,3,2,1,4,4,1,4,67.0,33,52.0,0.0,0.0,0.0,1.0,0.0,1.0,7.153792457838597
3,3,3,2,3,2,3,3,68.0,33,72.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003
1,1,5,5,2,1,4,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
2,2,2,4,5,5,3,3,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805
3,5,3,3,2,2,2,3,53.0,36,5.0,0.0,0.0,0.0,1.0,1.0,0.0,8.257514151290863
3,3,3,3,2,3,2,3,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
3,3,4,4,2,2,4,2,51.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642
3,3,3,2,2,2,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
4,3,3,3,3,3,3,4,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
3,3,1,1,4,4,1,4,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
3,3,4,3,3,3,4,2,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.578210988268254
1,1,2,2,4,4,2,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
5,5,2,2,5,5,1,5,71.0,32,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.425338299103254
2,4,2,3,4,4,1,4,73.0,32,44.0,0.0,0.0,0.0,1.0,0.0,1.0,8.477212436419533
4,4,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6723802044698655
2,2,3,3,3,3,3,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
3,4,3,3,3,3,3,3,64.0,32,35.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065
3,3,4,4,4,4,3,3,62.0,33,145.0,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808
2,2,2,2,4,4,1,4,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
2,3,2,2,4,3,1,3,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
2,2,2,2,2,2,2,2,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598
1,1,3,3,4,4,2,2,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,3,3,3,3,2,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
2,2,4,4,3,3,3,3,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
3,3,4,4,5,3,3,3,64.0,32,20.0,0.0,0.0,1.0,0.0,0.0,1.0,8.311027694480455
3,3,3,3,2,2,3,2,48.0,37,201.0,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693
3,4,3,3,4,2,4,4,56.0,35,40.0,0.0,0.0,1.0,0.0,0.0,1.0,6.306241331859154
3,2,2,2,4,4,2,4,56.0,35,115.0,0.0,0.0,1.0,0.0,0.0,1.0,7.149043412660304
3,3,3,3,2,3,3,3,57.0,34,7.0,1.0,0.0,0.0,0.0,1.0,0.0,7.069661657745508
4,4,4,4,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015
1,1,5,5,1,1,5,1,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
4,3,3,3,3,3,3,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775
2,1,3,3,3,3,3,3,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
3,3,3,3,3,3,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599
2,2,3,2,2,1,4,1,53.0,36,12.0,0.0,0.0,0.0,1.0,1.0,0.0,6.2868942336843086
3,3,3,3,3,2,2,2,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
3,3,2,2,3,3,2,5,71.0,33,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595
4,4,3,3,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.382349301618158
2,3,2,2,1,2,3,2,61.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,8.327285797363901
3,3,3,3,2,2,4,2,48.0,37,41.0,0.0,0.0,0.0,1.0,0.0,1.0,7.243678760633262
3,4,2,2,4,4,2,5,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
2,2,4,4,4,2,4,2,68.0,31,52.0,0.0,0.0,0.0,1.0,0.0,1.0,6.885543685156756
3,3,1,1,4,4,1,4,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918
2,2,5,5,2,2,5,2,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
2,4,4,4,4,4,3,2,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803
3,3,2,2,3,3,1,3,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
3,2,3,2,3,2,4,2,70.0,32,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.432714656596832
5,4,3,2,3,3,2,4,73.0,30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.538883323868181
2,2,1,1,5,5,2,5,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
3,2,2,1,4,3,2,4,60.0,34,55.0,0.0,0.0,0.0,1.0,0.0,1.0,7.15703189068028
2,2,4,4,3,3,3,3,78.0,31,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065
2,2,3,4,3,3,2,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
3,5,4,3,2,3,2,3,68.0,32,14.0,0.0,0.0,0.0,1.0,1.0,0.0,8.240977556303436
2,3,4,4,2,4,4,3,77.0,30,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3170668209110366
1,1,4,4,2,2,4,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
4,2,3,3,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674820493224369
4,4,2,2,4,4,1,5,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448
3,3,4,4,2,3,2,2,63.0,32,103.0,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257
2,2,4,4,2,2,3,2,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657
3,3,3,3,2,2,3,2,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
2,2,3,3,3,3,3,3,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
3,3,1,1,4,4,1,5,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
4,3,4,3,3,4,3,3,44.0,37,53.0,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434
2,4,3,3,3,3,4,2,59.0,34,31.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.67048487405032
4,4,2,2,2,1,2,1,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
3,4,2,2,5,5,2,5,58.0,35,13.0,0.0,0.0,1.0,0.0,0.0,1.0,6.97981353314937
5,3,3,3,3,2,2,3,64.0,34,41.0,0.0,0.0,0.0,1.0,1.0,0.0,8.27127037979826
3,3,2,2,3,2,3,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695
4,5,3,2,3,3,2,3,66.0,33,57.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5395785597513045
4,4,2,2,4,4,2,4,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
4,4,2,2,5,5,1,5,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
4,5,4,5,2,3,2,3,53.0,36,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.923204501028029
3,3,4,4,3,3,3,3,50.0,36,219.0,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003
1,4,3,3,1,3,3,3,52.0,36,43.0,1.0,0.0,0.0,0.0,1.0,0.0,6.099806421193322
2,2,1,1,3,3,1,3,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598
3,3,5,5,3,3,2,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
4,4,5,5,3,2,3,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
3,3,2,2,4,4,2,4,61.0,35,173.0,1.0,0.0,0.0,0.0,1.0,0.0,6.806277028769501
1,1,5,5,2,1,5,1,71.0,33,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
3,4,4,4,3,3,3,2,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
4,4,1,1,4,4,2,4,56.0,36,45.0,1.0,0.0,0.0,0.0,1.0,0.0,5.786454607728318
4,4,2,2,3,3,2,3,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
2,5,2,2,2,3,3,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1392182430008875
1,1,1,1,3,3,5,2,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885
4,5,3,3,3,3,2,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,8.272085980133479
2,4,3,3,5,5,3,3,73.0,31,22.0,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362
2,2,3,3,3,2,3,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
5,5,3,3,5,5,1,5,73.0,30,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434297511547433
4,4,5,3,3,2,3,2,65.0,32,21.0,0.0,0.0,0.0,1.0,0.0,1.0,5.757066489727296
1,3,3,4,3,3,2,3,62.0,35,19.0,0.0,0.0,0.0,1.0,0.0,1.0,7.081722510925497
4,3,2,1,5,5,2,4,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.196600400779395
2,2,2,2,4,4,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
3,3,2,2,3,3,2,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
2,2,1,1,4,4,1,4,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198
4,3,2,2,5,5,1,5,70.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.688038227825495
2,2,3,3,3,3,2,3,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
3,4,4,4,4,4,4,2,57.0,35,78.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925
4,4,3,2,4,4,2,4,60.0,35,51.0,0.0,0.0,1.0,0.0,0.0,1.0,5.548649034548164
2,2,5,5,1,1,5,1,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
4,4,4,4,4,4,4,1,83.0,29,19.0,0.0,0.0,0.0,1.0,0.0,1.0,5.543693759490126
4,4,3,3,5,5,5,1,52.0,36,198.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6606410746727835
4,4,2,2,4,3,2,4,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.479754334853077
4,4,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936
3,4,5,4,4,4,4,4,68.0,31,58.0,0.0,0.0,1.0,0.0,0.0,1.0,8.366129699844311
3,3,3,3,3,3,2,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552
5,5,2,3,5,5,4,4,64.0,32,30.0,0.0,0.0,1.0,0.0,0.0,1.0,6.722901501080189
2,2,3,2,3,3,2,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
2,2,4,4,3,3,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
1,2,4,4,2,2,3,3,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575
5,5,3,3,4,4,1,4,55.0,35,26.0,0.0,0.0,0.0,1.0,1.0,0.0,6.432255331066497
2,2,3,2,2,2,3,2,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
2,4,3,2,4,4,2,4,71.0,33,18.0,0.0,0.0,0.0,1.0,0.0,1.0,7.303907736298063
2,2,3,4,3,3,2,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
4,4,2,2,4,4,2,4,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155
2,2,5,5,1,1,3,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
2,3,4,5,2,1,5,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
3,3,3,3,2,2,3,3,62.0,33,38.0,1.0,0.0,0.0,0.0,1.0,0.0,6.441556841693145
4,4,5,5,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
4,4,3,4,3,3,2,3,62.0,32,83.0,1.0,0.0,0.0,0.0,1.0,0.0,5.572692349126683
5,4,5,3,4,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.67306858595065
2,3,4,3,1,2,4,2,50.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349
3,3,2,2,3,3,2,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
1,4,3,4,4,3,3,2,72.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.872602746646472
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
2,2,4,3,3,2,2,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301
3,3,3,3,2,2,2,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
4,4,3,3,3,2,2,3,50.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845
2,2,1,1,3,3,1,3,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598
1,1,5,5,1,1,4,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
2,3,4,4,2,3,4,1,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.609591253256909
1,1,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
3,3,1,1,3,3,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
4,4,1,1,5,5,2,5,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693
5,5,4,3,3,2,4,2,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.416138336198437
1,1,3,3,2,2,3,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332
5,5,3,3,5,5,2,4,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657
3,3,2,2,3,2,1,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
3,3,5,4,2,2,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
3,5,3,3,4,5,2,4,80.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.891523171171047
5,4,4,3,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3867276573914635
2,4,2,2,2,2,4,2,54.0,36,101.0,1.0,0.0,0.0,0.0,1.0,0.0,7.148413858302077
2,2,4,3,3,2,4,2,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657
3,3,3,2,3,2,3,3,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.9776165025237376
2,2,3,3,2,3,3,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
1,1,3,3,3,3,3,3,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456
2,2,3,3,2,2,2,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228
1,3,3,2,3,3,2,4,74.0,30,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.8469677930748025
5,5,3,2,5,4,4,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816
1,1,2,2,1,2,2,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
3,3,3,3,1,2,3,2,69.0,32,47.0,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697
2,2,2,2,3,3,2,3,70.0,33,33.0,0.0,0.0,0.0,1.0,0.0,1.0,8.279583366450392
3,5,3,5,5,3,3,3,67.0,32,46.0,0.0,0.0,1.0,0.0,0.0,1.0,7.194164697809732
5,5,2,2,4,4,2,4,49.0,37,39.0,0.0,0.0,0.0,1.0,1.0,0.0,6.963633336786482
3,3,2,2,3,3,3,3,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272
4,4,4,4,3,1,4,1,60.0,34,72.0,0.0,0.0,1.0,0.0,0.0,1.0,6.396246020047811
2,2,3,3,4,4,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108
5,5,2,1,5,5,1,5,56.0,35,48.0,1.0,0.0,0.0,0.0,1.0,0.0,6.429641587484661
1,1,4,4,2,2,4,2,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343
4,4,5,4,2,2,4,2,49.0,37,64.0,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434
5,4,3,3,4,4,2,4,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.113570335876969
2,2,4,4,3,3,3,3,64.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
5,5,5,5,4,3,4,3,67.0,32,40.0,0.0,0.0,0.0,1.0,0.0,1.0,5.567945571101583
3,3,1,2,3,3,1,4,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
3,3,2,2,4,4,1,5,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
3,2,5,4,3,2,3,3,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833
3,5,2,2,3,4,3,4,61.0,34,22.0,0.0,0.0,0.0,1.0,0.0,1.0,7.094343201828434
2,3,3,2,2,2,4,2,51.0,37,173.0,0.0,0.0,0.0,1.0,0.0,1.0,6.156587924638357
5,4,2,2,4,4,2,4,68.0,32,12.0,0.0,0.0,0.0,1.0,1.0,0.0,6.855967805558173
4,3,3,3,5,2,4,3,57.0,36,63.0,0.0,0.0,1.0,0.0,0.0,1.0,3.3556586385865117
2,5,2,3,5,5,2,4,65.0,33,70.0,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685
2,2,3,3,3,3,3,3,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513
2,4,3,3,5,4,3,3,70.0,31,32.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102
1,1,5,4,1,1,5,1,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491
2,2,4,4,2,2,3,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565
4,4,3,3,5,5,4,1,60.0,34,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.97001526773771
3,5,2,2,2,1,4,1,57.0,35,89.0,1.0,0.0,0.0,0.0,1.0,0.0,7.028236006437992
4,5,3,3,5,5,2,4,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805
2,4,3,3,4,4,5,1,53.0,35,73.0,0.0,0.0,0.0,1.0,0.0,1.0,8.429429661941766
2,2,4,4,2,2,4,2,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215
3,5,2,2,5,5,1,5,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1280466462264025
2,3,4,4,2,1,3,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
5,5,3,3,5,5,2,4,63.0,32,32.0,0.0,0.0,1.0,0.0,0.0,1.0,7.155912549724087
4,4,2,2,2,2,2,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843
2,2,3,3,4,3,3,3,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
1,3,4,4,1,1,4,1,61.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.7399924330636
2,4,2,2,1,1,3,1,71.0,31,38.0,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617
2,2,3,4,2,2,3,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285
3,2,3,4,2,2,3,2,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595
