hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
91,31,0,0.0,0.0,1.0,0.0,1.0,2.556563582468665
99,29,0,0.0,0.0,1.0,0.0,1.0,3.538605843791703
72,31,0,0.0,1.0,0.0,0.0,1.0,2.3533042238546056
54,30,0,0.0,1.0,0.0,0.0,1.0,2.230453460178325
80,31,0,0.0,0.0,1.0,0.0,1.0,2.5552669577068565
69,37,1,1.0,0.0,0.0,1.0,0.0,2.1803638289098344
60,32,0,0.0,1.0,0.0,0.0,1.0,2.2310744899005006
79,30,0,0.0,0.0,1.0,0.0,1.0,2.6271625556347202
85,36,0,0.0,0.0,1.0,1.0,0.0,2.2557920093797232
99,30,0,0.0,0.0,1.0,0.0,1.0,2.4925541477312017
60,35,0,1.0,0.0,0.0,1.0,0.0,4.782260880387923
74,30,0,0.0,0.0,1.0,0.0,1.0,3.6352673850851462
63,32,0,0.0,1.0,0.0,0.0,1.0,2.645637169765469
78,29,0,0.0,0.0,1.0,0.0,1.0,4.39606897598911
71,31,0,0.0,1.0,0.0,0.0,1.0,4.1308827149123655
99,30,0,0.0,0.0,1.0,0.0,1.0,3.633014193725256
72,31,0,0.0,1.0,0.0,0.0,1.0,4.954391311990077
87,30,0,0.0,0.0,1.0,0.0,1.0,4.490160269442548
62,35,0,1.0,0.0,0.0,1.0,0.0,4.82400924988558
52,31,0,0.0,1.0,0.0,0.0,1.0,3.784276936560092
92,31,0,0.0,0.0,1.0,0.0,1.0,5.075836264551956
70,41,1,1.0,0.0,0.0,1.0,0.0,2.7063389194943137
73,31,0,0.0,1.0,0.0,0.0,1.0,4.561228741704536
70,31,0,0.0,1.0,0.0,0.0,1.0,4.279769292031716
69,29,0,0.0,1.0,0.0,0.0,1.0,4.80437343168349
65,34,0,1.0,0.0,0.0,1.0,0.0,2.19226739010802
89,31,0,0.0,1.0,0.0,0.0,1.0,2.8566390497877574
56,32,0,0.0,0.0,1.0,0.0,1.0,2.24641888263216
63,32,0,0.0,1.0,0.0,0.0,1.0,3.159451398821107
71,30,0,0.0,1.0,0.0,0.0,1.0,2.261198977141455
46,36,1,0.0,0.0,1.0,1.0,0.0,2.5884939018068995
71,31,0,0.0,1.0,0.0,0.0,1.0,4.870830001903165
85,32,0,0.0,1.0,0.0,0.0,1.0,2.2638636965325167
59,38,1,1.0,0.0,0.0,1.0,0.0,2.5838550172294514
78,35,0,0.0,0.0,1.0,1.0,0.0,2.269599796682664
79,29,0,0.0,0.0,1.0,0.0,1.0,2.5604577628306613
83,28,0,0.0,0.0,1.0,0.0,1.0,3.7686619658855784
66,32,0,0.0,0.0,1.0,0.0,1.0,2.555054077805572
76,29,0,0.0,0.0,1.0,0.0,1.0,4.778813484112666
80,30,0,0.0,0.0,1.0,0.0,1.0,3.0843828913666482
46,32,0,0.0,1.0,0.0,0.0,1.0,4.167641973466313
84,33,0,0.0,1.0,0.0,0.0,1.0,4.815968744395146
99,28,0,0.0,0.0,1.0,0.0,1.0,4.187355076816472
74,30,0,0.0,0.0,1.0,0.0,1.0,4.1467087852133755
76,32,0,0.0,1.0,0.0,0.0,1.0,3.344633116938473
73,39,0,1.0,0.0,0.0,1.0,0.0,5.211083697344231
84,39,0,1.0,0.0,0.0,1.0,0.0,4.441856882283101
75,31,0,0.0,0.0,1.0,0.0,1.0,4.100406909572944
74,30,0,0.0,1.0,0.0,0.0,1.0,2.7501246464299385
97,33,0,0.0,0.0,1.0,0.0,1.0,2.26407082798306
42,32,0,0.0,1.0,0.0,0.0,1.0,3.2865618129048437
85,29,0,0.0,0.0,1.0,0.0,1.0,2.5369262500510468
95,32,0,0.0,1.0,0.0,0.0,1.0,2.3898831869805486
99,30,0,0.0,0.0,1.0,0.0,1.0,2.6545227938912705
97,29,0,0.0,0.0,1.0,0.0,1.0,4.787030588153087
73,30,0,0.0,1.0,0.0,0.0,1.0,3.73337555084206
57,37,0,1.0,0.0,0.0,1.0,0.0,3.9990540256774505
91,31,0,0.0,1.0,0.0,0.0,1.0,4.7810389786219885
46,31,0,0.0,1.0,0.0,0.0,1.0,4.2350766435335165
76,31,0,0.0,0.0,1.0,0.0,1.0,4.4328710110649885
99,30,0,0.0,0.0,1.0,0.0,1.0,4.702836479314294
79,36,1,1.0,0.0,0.0,1.0,0.0,4.798469642223234
72,41,0,1.0,0.0,0.0,1.0,0.0,3.7697185236408473
89,32,0,0.0,1.0,0.0,0.0,1.0,3.223742136592252
57,39,1,1.0,0.0,0.0,1.0,0.0,4.872336049831428
80,40,0,1.0,0.0,0.0,1.0,0.0,3.5517986579047323
66,34,0,0.0,0.0,1.0,0.0,1.0,2.5557829680810427
80,27,0,0.0,0.0,1.0,0.0,1.0,2.336875645125066
70,33,0,0.0,0.0,1.0,0.0,1.0,3.8754667647861787
79,29,0,0.0,0.0,1.0,0.0,1.0,3.8714564455743057
62,38,0,1.0,0.0,0.0,1.0,0.0,2.4810415353309856
62,39,0,1.0,0.0,0.0,1.0,0.0,2.6746292808369647
97,31,0,0.0,1.0,0.0,0.0,1.0,2.8882466322001727
57,42,0,1.0,0.0,0.0,1.0,0.0,2.329663817971918
72,32,0,0.0,0.0,1.0,0.0,1.0,4.818459102232758
64,35,0,1.0,0.0,0.0,1.0,0.0,4.88521160557577
48,31,0,0.0,1.0,0.0,0.0,1.0,4.949981195109965
69,29,0,0.0,0.0,1.0,0.0,1.0,4.11006793675506
72,36,0,1.0,0.0,0.0,1.0,0.0,3.5741817233030444
66,32,0,0.0,0.0,1.0,0.0,1.0,2.5569274014083163
99,31,0,0.0,1.0,0.0,0.0,1.0,4.5615719663707655
80,28,0,0.0,0.0,1.0,0.0,1.0,4.8128709773937
79,29,0,0.0,0.0,1.0,0.0,1.0,4.359986950303552
80,30,0,0.0,0.0,1.0,0.0,1.0,3.736120141662356
89,28,0,0.0,0.0,1.0,0.0,1.0,5.0626111590180205
78,36,0,1.0,0.0,0.0,1.0,0.0,4.279942430830982
77,37,0,1.0,0.0,0.0,1.0,0.0,2.476863394484277
71,31,0,0.0,1.0,0.0,0.0,1.0,5.028485047771832
70,29,0,0.0,0.0,1.0,0.0,1.0,3.5380075059949303
78,32,0,0.0,1.0,0.0,0.0,1.0,3.310688048478669
90,29,0,0.0,0.0,1.0,0.0,1.0,4.811653916285836
89,32,0,0.0,1.0,0.0,0.0,1.0,2.776006088552511
71,32,0,0.0,1.0,0.0,0.0,1.0,4.723374024094054
76,38,0,1.0,0.0,0.0,1.0,0.0,5.191915373252079
90,30,0,0.0,1.0,0.0,0.0,1.0,4.72258978824746
94,30,0,0.0,1.0,0.0,0.0,1.0,3.780879881934765
83,34,0,0.0,0.0,1.0,1.0,0.0,2.2637243831035825
71,31,0,0.0,1.0,0.0,0.0,1.0,2.8993824982136704
76,30,0,0.0,0.0,1.0,0.0,1.0,4.709104811337449
76,31,0,0.0,1.0,0.0,0.0,1.0,4.959539503133708
89,31,0,0.0,0.0,1.0,0.0,1.0,4.448777355848132
77,31,0,0.0,1.0,0.0,0.0,1.0,5.081443349251312
91,31,0,0.0,0.0,1.0,0.0,1.0,5.157693859145909
76,32,0,0.0,1.0,0.0,0.0,1.0,2.229387072349699
99,30,0,0.0,0.0,1.0,0.0,1.0,4.893711376670006
46,32,0,0.0,1.0,0.0,0.0,1.0,4.066976500814511
99,32,0,0.0,1.0,0.0,0.0,1.0,2.280621035231266
58,37,0,1.0,0.0,0.0,1.0,0.0,5.032872874298167
72,33,0,0.0,1.0,0.0,0.0,1.0,4.167383686997956
66,32,0,0.0,0.0,1.0,0.0,1.0,2.555061367600226
77,31,0,0.0,0.0,1.0,0.0,1.0,5.0092058754521664
69,33,0,0.0,0.0,1.0,0.0,1.0,3.41010919260691
70,33,0,0.0,1.0,0.0,0.0,1.0,3.057545155545072
61,32,0,0.0,1.0,0.0,0.0,1.0,2.279796793255524
79,30,0,0.0,0.0,1.0,0.0,1.0,2.2678123421230016
62,40,0,1.0,0.0,0.0,1.0,0.0,3.4226861088244505
70,32,0,0.0,1.0,0.0,0.0,1.0,4.332917073548908
77,30,0,0.0,0.0,1.0,0.0,1.0,5.03560791019361
55,41,1,1.0,0.0,0.0,1.0,0.0,4.847509293502421
88,32,0,0.0,1.0,0.0,0.0,1.0,2.386268680856233
90,33,0,0.0,1.0,0.0,0.0,1.0,4.210462235010991
96,31,0,0.0,1.0,0.0,0.0,1.0,3.5618497411409997
72,38,0,1.0,0.0,0.0,1.0,0.0,4.009467322807379
64,38,0,1.0,0.0,0.0,1.0,0.0,2.253425532388899
79,30,0,0.0,0.0,1.0,0.0,1.0,5.1807343243373465
72,32,0,0.0,0.0,1.0,0.0,1.0,2.410089745643297
58,36,0,1.0,0.0,0.0,1.0,0.0,3.5379966738989883
99,28,0,0.0,0.0,1.0,0.0,1.0,5.1956143113674536
81,36,0,1.0,0.0,0.0,1.0,0.0,4.790667391971046
88,32,0,0.0,1.0,0.0,0.0,1.0,4.8130404331675445
87,31,0,0.0,0.0,1.0,0.0,1.0,2.674424454348009
85,32,0,0.0,1.0,0.0,0.0,1.0,4.970028767386003
63,33,0,0.0,1.0,0.0,0.0,1.0,2.344876092023955
75,31,0,0.0,0.0,1.0,0.0,1.0,3.940056544473956
57,33,0,0.0,1.0,0.0,0.0,1.0,2.3318987512201317
86,32,0,0.0,1.0,0.0,0.0,1.0,2.379618490378219
49,31,0,0.0,1.0,0.0,0.0,1.0,3.964296752533122
70,32,0,0.0,0.0,1.0,0.0,1.0,4.154215333441382
58,36,0,1.0,0.0,0.0,1.0,0.0,3.614810566927013
94,33,0,0.0,1.0,0.0,0.0,1.0,2.660606614475311
81,37,0,1.0,0.0,0.0,1.0,0.0,3.8513826051787503
78,29,0,0.0,0.0,1.0,0.0,1.0,2.277693677525773
83,35,0,1.0,0.0,0.0,1.0,0.0,2.5784421960458017
79,29,0,0.0,0.0,1.0,0.0,1.0,2.4747739454425943
99,29,0,0.0,0.0,1.0,0.0,1.0,3.2958366037937403
89,27,0,0.0,0.0,1.0,0.0,1.0,3.505034387429028
79,30,0,0.0,0.0,1.0,0.0,1.0,3.9525987705539234
72,32,0,0.0,1.0,0.0,0.0,1.0,4.3844401420925125
81,27,0,0.0,0.0,1.0,0.0,1.0,3.1591184922217583
79,37,0,1.0,0.0,0.0,1.0,0.0,2.638904020303902
82,39,0,1.0,0.0,0.0,1.0,0.0,4.558561179578094
52,31,0,0.0,1.0,0.0,0.0,1.0,2.3760957845332618
69,32,0,0.0,0.0,1.0,0.0,1.0,2.17772605652646
98,29,0,0.0,0.0,1.0,0.0,1.0,4.3625823214670865
92,32,0,0.0,1.0,0.0,0.0,1.0,4.639537550753813
77,27,0,0.0,0.0,1.0,0.0,1.0,2.4926831174681463
70,28,0,0.0,0.0,1.0,0.0,1.0,3.8663467055856313
68,32,0,0.0,1.0,0.0,0.0,1.0,2.97062025585614
89,31,0,0.0,0.0,1.0,0.0,1.0,4.448780672367844
81,31,0,0.0,0.0,1.0,0.0,1.0,2.2341151337234875
51,31,0,0.0,1.0,0.0,0.0,1.0,3.168762275189166
95,29,0,0.0,0.0,1.0,0.0,1.0,4.837724733503044
99,29,0,0.0,0.0,1.0,0.0,1.0,4.801807303123363
69,37,0,1.0,0.0,0.0,1.0,0.0,2.3986735811515003
83,30,0,0.0,0.0,1.0,0.0,1.0,2.73360671273437
87,33,0,0.0,1.0,0.0,0.0,1.0,5.169449639646987
70,36,0,1.0,0.0,0.0,1.0,0.0,4.866322900317648
54,40,0,1.0,0.0,0.0,1.0,0.0,2.427359660809832
61,37,0,1.0,0.0,0.0,1.0,0.0,5.019394326141646
47,31,0,0.0,1.0,0.0,0.0,1.0,4.166494330793582
68,33,0,0.0,0.0,1.0,0.0,1.0,2.5536234936989155
48,31,0,0.0,1.0,0.0,0.0,1.0,4.800684294837599
45,37,0,0.0,0.0,1.0,1.0,0.0,2.550945463533603
97,30,0,0.0,0.0,1.0,0.0,1.0,2.712936358405924
74,31,0,0.0,1.0,0.0,0.0,1.0,3.608674532624172
71,30,0,0.0,0.0,1.0,0.0,1.0,3.8655879425122435
60,35,0,1.0,0.0,0.0,1.0,0.0,5.189822667216358
81,30,0,0.0,0.0,1.0,0.0,1.0,2.382651658854825
72,31,0,0.0,1.0,0.0,0.0,1.0,5.221742129150922
75,31,0,0.0,0.0,1.0,0.0,1.0,3.4134655166592505
72,31,0,0.0,1.0,0.0,0.0,1.0,4.468540663382225
85,29,0,0.0,0.0,1.0,0.0,1.0,3.8510663711645936
77,40,0,1.0,0.0,0.0,1.0,0.0,4.226548540752942
73,31,0,0.0,0.0,1.0,0.0,1.0,4.779710921662178
75,39,0,1.0,0.0,0.0,1.0,0.0,2.3730472984947544
89,31,0,0.0,0.0,1.0,0.0,1.0,3.427467844394103
94,33,0,0.0,1.0,0.0,0.0,1.0,3.4005429100071
57,39,0,1.0,0.0,0.0,1.0,0.0,4.815370015433406
57,32,0,0.0,1.0,0.0,0.0,1.0,2.3318987512201317
60,36,0,1.0,0.0,0.0,1.0,0.0,4.777459917075236
82,40,0,1.0,0.0,0.0,1.0,0.0,5.141523398075697
59,45,0,1.0,0.0,0.0,1.0,0.0,3.258133925168786
99,30,0,0.0,0.0,1.0,0.0,1.0,3.106797203483651
95,30,0,0.0,1.0,0.0,0.0,1.0,2.975252067007834
99,30,0,0.0,0.0,1.0,0.0,1.0,2.542987524894574
70,32,0,0.0,1.0,0.0,0.0,1.0,3.2607763493563238
61,32,0,0.0,1.0,0.0,0.0,1.0,2.3862893933633877
42,32,0,0.0,1.0,0.0,0.0,1.0,2.3645555120950608
95,31,0,0.0,0.0,1.0,0.0,1.0,5.190681378472377
71,31,0,0.0,0.0,1.0,0.0,1.0,2.312757697272414
50,30,0,0.0,1.0,0.0,0.0,1.0,3.4146212257507926
91,32,0,0.0,1.0,0.0,0.0,1.0,4.882589024761868
88,32,0,0.0,1.0,0.0,0.0,1.0,2.5121343762635995
99,28,0,0.0,0.0,1.0,0.0,1.0,3.9685561349378187
73,30,0,0.0,1.0,0.0,0.0,1.0,4.405412436091281
75,39,0,1.0,0.0,0.0,1.0,0.0,4.851067493142235
70,29,0,0.0,0.0,1.0,0.0,1.0,2.8268770825958365
78,32,0,0.0,1.0,0.0,0.0,1.0,2.7216810363817867
72,32,0,0.0,1.0,0.0,0.0,1.0,3.0402431231937017
47,31,0,0.0,1.0,0.0,0.0,1.0,4.850387285646312
69,29,0,0.0,1.0,0.0,0.0,1.0,4.905024697716404
93,33,0,0.0,1.0,0.0,0.0,1.0,3.4050964533816983
89,32,0,0.0,0.0,1.0,0.0,1.0,2.5562394827499118
