greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
4,4,3,3,5,5,5,1,52.0,36,198.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6606410746727835,26.11111111111111,26.11111111111111,100,3,29.76
4,4,2,2,4,3,2,4,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.479754334853077,31.11111111111111,23.88888888888889,66,7,29.67
4,4,2,2,3,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
3,4,5,4,4,4,4,4,68.0,31,58.0,0.0,0.0,1.0,0.0,0.0,1.0,8.366129699844311,28.88888888888889,25.0,79,3,29.61
3,3,3,3,3,3,2,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,27.77777777777778,26.11111111111111,89,5,29.7
5,5,2,3,5,5,4,4,64.0,32,30.0,0.0,0.0,1.0,0.0,0.0,1.0,6.722901501080189,27.77777777777778,23.88888888888889,79,8,29.64
2,2,3,2,3,3,2,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,32.22222222222222,25.0,66,7,29.67
2,2,4,4,3,3,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
1,2,4,4,2,2,3,3,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,31.11111111111111,25.0,70,8,29.67
5,5,3,3,4,4,1,4,55.0,35,26.0,0.0,0.0,0.0,1.0,1.0,0.0,6.432255331066497,31.11111111111111,22.77777777777778,62,5,29.76
2,2,3,2,2,2,3,2,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,32.22222222222222,25.0,66,9,29.64
2,4,3,2,4,4,2,4,71.0,33,18.0,0.0,0.0,0.0,1.0,0.0,1.0,7.303907736298063,28.88888888888889,25.0,79,8,29.79
2,2,3,4,3,3,2,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
4,4,2,2,4,4,2,4,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,30.0,26.11111111111111,79,6,29.7
2,2,5,5,1,1,3,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,30.0,25.0,74,3,29.64
2,3,4,5,2,1,5,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,31.11111111111111,25.0,70,2,29.61
3,3,3,3,2,2,3,3,62.0,33,38.0,1.0,0.0,0.0,0.0,1.0,0.0,6.441556841693145,32.77777777777778,23.88888888888889,59,5,29.7
4,4,5,5,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
4,4,3,4,3,3,2,3,62.0,32,83.0,1.0,0.0,0.0,0.0,1.0,0.0,5.572692349126683,32.77777777777778,22.77777777777778,55,5,29.67
5,4,5,3,4,3,3,3,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.67306858595065,27.77777777777778,26.11111111111111,89,9,29.64
2,3,4,3,1,2,4,2,50.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,32.77777777777778,23.88888888888889,59,7,29.7
3,3,2,2,3,3,2,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,28.88888888888889,26.11111111111111,84,6,29.73
1,4,3,4,4,3,3,2,72.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.872602746646472,28.88888888888889,25.0,79,10,29.7
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
2,2,4,3,3,2,2,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
3,3,3,3,2,2,2,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
4,4,3,3,3,2,2,3,50.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,32.77777777777778,23.88888888888889,59,7,29.7
2,2,1,1,3,3,1,3,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,32.22222222222222,23.88888888888889,62,6,29.67
1,1,5,5,1,1,4,1,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,23.88888888888889,66,6,29.61
2,3,4,4,2,3,4,1,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.609591253256909,30.0,25.0,74,1,29.73
1,1,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,28.88888888888889,25.0,79,7,29.7
3,3,1,1,3,3,2,3,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,32.22222222222222,25.0,66,7,29.67
4,4,1,1,5,5,2,5,68.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,32.22222222222222,25.0,66,7,29.67
5,5,4,3,3,2,4,2,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.416138336198437,30.0,25.0,74,9,29.67
1,1,3,3,2,2,3,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,32.22222222222222,23.88888888888889,62,8,29.64
5,5,3,3,5,5,2,4,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,30.0,25.0,74,8,29.64
3,3,2,2,3,2,1,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,32.22222222222222,25.0,66,7,29.67
3,3,5,4,2,2,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
3,5,3,3,4,5,2,4,80.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.891523171171047,30.0,26.11111111111111,79,1,29.73
5,4,4,3,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3867276573914635,31.11111111111111,25.0,70,10,29.67
2,4,2,2,2,2,4,2,54.0,36,101.0,1.0,0.0,0.0,0.0,1.0,0.0,7.148413858302077,32.77777777777778,25.0,63,10,29.67
2,2,4,3,3,2,4,2,68.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,30.0,25.0,74,8,29.64
3,3,3,2,3,2,3,3,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.9776165025237376,31.11111111111111,25.0,70,7,29.7
2,2,3,3,2,3,3,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,32.22222222222222,25.0,66,7,29.67
1,1,3,3,3,3,3,3,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,30.0,25.0,74,2,29.76
2,2,3,3,2,2,2,3,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,32.22222222222222,25.0,66,7,29.67
1,3,3,2,3,3,2,4,74.0,30,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.8469677930748025,31.11111111111111,23.88888888888889,66,8,29.7
5,5,3,2,5,4,4,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
1,1,2,2,1,2,2,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
3,3,3,3,1,2,3,2,69.0,32,47.0,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,32.22222222222222,25.0,66,8,29.7
2,2,2,2,3,3,2,3,70.0,33,33.0,0.0,0.0,0.0,1.0,0.0,1.0,8.279583366450392,28.88888888888889,25.0,79,8,29.79
3,5,3,5,5,3,3,3,67.0,32,46.0,0.0,0.0,1.0,0.0,0.0,1.0,7.194164697809732,28.88888888888889,25.0,79,3,29.61
5,5,2,2,4,4,2,4,49.0,37,39.0,0.0,0.0,0.0,1.0,1.0,0.0,6.963633336786482,32.22222222222222,25.0,66,8,29.7
3,3,2,2,3,3,3,3,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
4,4,4,4,3,1,4,1,60.0,34,72.0,0.0,0.0,1.0,0.0,0.0,1.0,6.396246020047811,31.11111111111111,25.0,70,10,29.67
2,2,3,3,4,4,2,5,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
5,5,2,1,5,5,1,5,56.0,35,48.0,1.0,0.0,0.0,0.0,1.0,0.0,6.429641587484661,32.22222222222222,23.88888888888889,62,8,29.7
1,1,4,4,2,2,4,2,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,31.11111111111111,25.0,70,12,29.61
4,4,5,4,2,2,4,2,49.0,37,64.0,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,27.77777777777778,26.11111111111111,89,7,29.76
5,4,3,3,4,4,2,4,65.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.113570335876969,30.0,25.0,74,9,29.67
2,2,4,4,3,3,3,3,64.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,30.0,26.11111111111111,79,5,29.76
5,5,5,5,4,3,4,3,67.0,32,40.0,0.0,0.0,0.0,1.0,0.0,1.0,5.567945571101583,27.77777777777778,25.0,84,2,29.7
3,3,1,2,3,3,1,4,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
3,3,2,2,4,4,1,5,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
3,2,5,4,3,2,3,3,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,28.88888888888889,27.22222222222222,89,6,29.73
3,5,2,2,3,4,3,4,61.0,34,22.0,0.0,0.0,0.0,1.0,0.0,1.0,7.094343201828434,30.0,25.0,74,5,29.7
2,3,3,2,2,2,4,2,51.0,37,173.0,0.0,0.0,0.0,1.0,0.0,1.0,6.156587924638357,28.88888888888889,25.0,79,3,29.79
5,4,2,2,4,4,2,4,68.0,32,12.0,0.0,0.0,0.0,1.0,1.0,0.0,6.855967805558173,32.22222222222222,25.0,66,8,29.7
4,3,3,3,5,2,4,3,57.0,36,63.0,0.0,0.0,1.0,0.0,0.0,1.0,3.3556586385865117,28.88888888888889,26.11111111111111,84,3,29.67
2,5,2,3,5,5,2,4,65.0,33,70.0,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685,31.11111111111111,25.0,70,2,29.76
2,2,3,3,3,3,3,3,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
2,4,3,3,5,4,3,3,70.0,31,32.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,27.77777777777778,26.11111111111111,89,2,29.73
1,1,5,4,1,1,5,1,64.0,33,11.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491,30.0,26.11111111111111,79,2,29.73
2,2,4,4,2,2,3,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
4,4,3,3,5,5,4,1,60.0,34,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.97001526773771,26.11111111111111,26.11111111111111,100,3,29.76
3,5,2,2,2,1,4,1,57.0,35,89.0,1.0,0.0,0.0,0.0,1.0,0.0,7.028236006437992,32.22222222222222,23.88888888888889,62,8,29.7
4,5,3,3,5,5,2,4,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8656153828817805,26.11111111111111,26.11111111111111,100,1,29.7
2,4,3,3,4,4,5,1,53.0,35,73.0,0.0,0.0,0.0,1.0,0.0,1.0,8.429429661941766,26.11111111111111,26.11111111111111,100,3,29.76
2,2,4,4,2,2,4,2,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,31.11111111111111,25.0,70,12,29.64
3,5,2,2,5,5,1,5,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1280466462264025,28.88888888888889,26.11111111111111,84,12,29.64
2,3,4,4,2,1,3,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,30.0,25.0,74,3,29.64
5,5,3,3,5,5,2,4,63.0,32,32.0,0.0,0.0,1.0,0.0,0.0,1.0,7.155912549724087,27.77777777777778,23.88888888888889,79,8,29.64
4,4,2,2,2,2,2,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.77777777777778,23.88888888888889,59,2,29.67
2,2,3,3,4,3,3,3,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,27.77777777777778,23.88888888888889,79,1,29.7
1,3,4,4,1,1,4,1,61.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.7399924330636,31.11111111111111,25.0,70,14,29.76
2,4,2,2,1,1,3,1,71.0,31,38.0,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,32.77777777777778,23.88888888888889,59,7,29.7
2,2,3,4,2,2,3,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,30.0,25.0,74,3,29.64
3,2,3,4,2,2,3,2,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,31.11111111111111,23.88888888888889,66,9,29.67
1,1,4,4,1,1,5,1,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,31.11111111111111,26.11111111111111,75,2,29.73
3,3,3,3,4,3,2,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
2,2,3,3,2,1,4,1,57.0,36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.151358999007366,32.22222222222222,25.0,66,14,29.55
2,2,2,2,2,2,3,2,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,27.22222222222222,25.0,89,10,29.7
4,3,2,2,4,4,1,4,65.0,33,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.541687606663354,28.88888888888889,25.0,79,13,29.73
4,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
3,2,2,3,4,4,2,4,72.0,32,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.7379291604418805,28.88888888888889,25.0,79,10,29.7
2,4,3,3,3,4,4,2,74.0,32,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,31.11111111111111,25.0,70,1,29.73
2,3,3,3,2,2,3,3,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,32.77777777777778,23.88888888888889,59,6,29.73
1,1,4,4,2,2,4,2,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,28.88888888888889,25.0,79,8,29.7
2,2,5,5,1,1,5,1,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,31.11111111111111,25.0,70,8,29.67
1,5,3,3,1,2,2,1,53.0,36,5.0,0.0,0.0,0.0,1.0,1.0,0.0,8.37563113817748,32.22222222222222,25.0,66,8,29.7
4,4,3,3,4,4,2,4,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.556979138510396,30.0,26.11111111111111,79,13,29.61
1,1,4,4,2,2,3,2,55.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,30.0,25.0,74,2,29.76
2,2,4,3,2,3,4,2,48.0,37,65.0,0.0,0.0,0.0,1.0,0.0,1.0,7.371841960025887,30.0,25.0,74,8,29.76
3,2,3,2,3,3,4,2,73.0,30,5.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0331478989617136,30.0,25.0,74,9,29.7
4,4,4,4,3,3,2,3,66.0,33,64.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,32.77777777777778,23.88888888888889,59,7,29.7
2,3,2,2,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
2,5,3,2,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1438400247512766,28.88888888888889,26.11111111111111,84,12,29.64
2,2,5,5,1,1,4,1,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,27.77777777777778,26.11111111111111,89,5,29.7
2,3,2,1,3,3,1,4,62.0,34,70.0,0.0,0.0,0.0,1.0,0.0,1.0,7.153037699757439,31.11111111111111,26.11111111111111,75,10,29.7
3,3,5,5,1,1,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
2,5,3,3,3,3,2,3,73.0,32,17.0,0.0,0.0,0.0,1.0,0.0,1.0,7.125164743803832,28.88888888888889,25.0,79,8,29.79
3,3,2,2,4,4,1,5,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
5,5,4,3,5,3,2,4,49.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,27.77777777777778,26.11111111111111,89,5,29.73
1,1,5,4,2,2,3,2,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,28.88888888888889,25.0,79,8,29.7
2,2,4,4,2,2,3,2,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
2,2,2,1,3,3,1,2,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,32.77777777777778,25.0,63,7,29.64
4,3,4,4,2,1,4,1,60.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.67069261324685,31.11111111111111,25.0,70,10,29.67
3,3,3,3,3,3,3,3,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,31.11111111111111,25.0,70,12,29.61
2,4,4,4,1,1,4,1,66.0,33,107.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4388056858217215,32.77777777777778,23.88888888888889,59,7,29.7
3,4,4,2,3,2,3,3,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,28.88888888888889,26.11111111111111,84,6,29.73
2,3,4,4,2,2,4,2,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.305336718314493,28.88888888888889,25.0,79,10,29.67
4,4,4,3,4,4,2,4,72.0,30,105.0,0.0,0.0,0.0,1.0,0.0,1.0,5.545874523203546,27.22222222222222,23.88888888888889,84,1,29.73
3,3,1,1,3,3,1,2,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,32.22222222222222,23.88888888888889,62,6,29.67
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,30.0,26.11111111111111,79,5,29.76
2,4,4,4,2,4,3,4,81.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.473478206415361,31.11111111111111,25.0,70,2,29.73
3,5,5,4,4,3,3,3,62.0,33,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.233562723090888,28.88888888888889,25.0,79,3,29.61
3,3,1,1,4,4,2,5,68.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,31.11111111111111,22.77777777777778,62,6,29.67
3,5,4,5,1,3,3,2,63.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3716369143899865,28.88888888888889,25.0,79,2,29.7
1,1,4,4,2,2,4,2,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,26.11111111111111,79,5,29.76
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552168096058637,27.22222222222222,23.88888888888889,84,1,29.73
4,3,3,2,4,3,2,4,54.0,36,129.0,0.0,0.0,0.0,1.0,1.0,0.0,6.444961631331202,31.11111111111111,22.77777777777778,62,5,29.76
4,4,3,3,3,3,3,3,70.0,33,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,30.0,26.11111111111111,79,0,29.73
2,3,2,1,3,3,3,3,55.0,35,29.0,1.0,0.0,0.0,0.0,1.0,0.0,7.147373896463067,32.22222222222222,25.0,66,7,29.73
3,3,3,3,3,3,2,3,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
2,2,3,3,3,3,3,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,30.0,26.11111111111111,79,0,29.73
4,4,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,30.0,26.11111111111111,79,5,29.76
2,2,3,3,2,2,2,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,32.22222222222222,23.88888888888889,62,8,29.64
3,3,3,3,3,3,3,3,69.0,33,21.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934,31.11111111111111,23.88888888888889,66,8,29.64
2,2,3,3,3,3,2,4,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,30.0,26.11111111111111,79,3,29.73
4,3,2,2,5,3,4,4,69.0,31,30.0,0.0,0.0,1.0,0.0,0.0,1.0,8.377318062604289,28.88888888888889,25.0,79,3,29.61
4,4,3,3,3,4,2,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,28.88888888888889,27.22222222222222,89,6,29.73
3,4,4,4,2,2,3,3,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
2,2,1,1,4,4,2,4,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
2,2,2,1,4,4,2,4,58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.119230884948747,31.11111111111111,25.0,70,10,29.76
3,3,3,3,2,2,2,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
3,3,1,1,4,4,1,5,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,28.88888888888889,26.11111111111111,84,2,29.73
2,2,3,3,3,3,3,3,49.0,37,92.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,30.0,26.11111111111111,79,5,29.76
1,4,5,5,3,3,4,4,62.0,33,145.0,0.0,0.0,0.0,1.0,0.0,1.0,6.777328015657088,30.0,26.11111111111111,79,1,29.73
4,4,4,4,3,3,3,2,54.0,36,117.0,0.0,0.0,1.0,0.0,0.0,1.0,5.57059860066634,28.88888888888889,26.11111111111111,84,3,29.67
2,2,3,3,2,2,3,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
3,3,4,3,4,4,3,3,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,31.11111111111111,25.0,70,2,29.76
2,3,5,5,2,2,5,2,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
4,4,2,2,4,4,1,4,60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,28.88888888888889,26.11111111111111,84,1,29.73
3,3,1,1,5,5,1,5,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,28.88888888888889,25.0,79,8,29.7
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,30.0,25.0,74,10,29.64
4,5,3,3,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
4,5,2,2,5,5,2,4,54.0,35,134.0,0.0,0.0,1.0,0.0,0.0,1.0,6.618129898160808,31.11111111111111,25.0,70,7,29.64
2,3,3,3,3,3,3,2,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,32.77777777777778,23.88888888888889,59,6,29.64
2,2,3,3,4,5,1,5,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,25.0,59,6,29.7
3,3,3,3,3,3,2,3,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,25.0,70,2,29.61
2,4,3,2,4,4,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.000439643593824,32.22222222222222,25.0,66,14,29.55
3,4,4,4,3,3,3,3,47.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.428983313896775,30.0,25.0,74,8,29.76
4,4,3,3,3,3,3,3,59.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,31.11111111111111,25.0,70,0,29.61
3,3,2,2,3,3,2,3,57.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,30.0,25.0,74,2,29.76
4,1,5,5,1,1,5,1,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,31.11111111111111,25.0,70,8,29.67
1,1,4,4,2,2,3,2,73.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
5,2,4,3,3,3,4,2,66.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674119569695487,30.0,26.11111111111111,79,13,29.61
2,2,3,3,2,2,3,2,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,30.0,25.0,74,0,29.73
3,3,3,3,2,4,3,3,50.0,36,36.0,0.0,0.0,0.0,1.0,1.0,0.0,6.660133787165999,32.22222222222222,23.88888888888889,62,5,29.73
1,4,2,2,2,4,4,3,61.0,34,131.0,0.0,0.0,0.0,1.0,1.0,0.0,6.777328015657088,31.11111111111111,25.0,70,1,29.73
2,2,2,2,3,3,2,3,55.0,36,78.0,0.0,0.0,0.0,1.0,0.0,1.0,7.2923574950553345,28.88888888888889,23.88888888888889,74,6,29.79
2,2,3,3,2,2,4,1,50.0,37,89.0,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,27.77777777777778,23.88888888888889,79,1,29.7
