greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast
3,3,3,3,3,3,3,3,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934,1,0,5,47.258025649797744
2,2,3,3,3,3,2,4,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,5,8,3,64.11613001516432
4,3,2,2,5,3,4,4,69.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.377318062604289,3,3,1,56.89769287135413
4,4,3,3,3,4,2,3,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,10,6,1,70.08536472508827
3,4,4,4,2,2,3,3,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,5,6,3,76.11504006903698
2,2,1,1,4,4,2,4,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,1,1,1,59.56575692403995
2,2,2,1,4,4,2,4,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.119230884948747,0,0,0,63.73810001508035
3,3,3,3,2,2,2,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,8,6,2,67.69081099198905
3,3,1,1,4,4,1,5,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,1,3,4,64.61227966672128
2,2,3,3,3,3,3,3,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,4,2,3,70.06925838853522
1,4,5,5,3,3,4,4,62.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.777328015657088,14,5,2,68.18013342258295
4,4,4,4,3,3,3,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,5.57059860066634,4,0,0,80.70687420707105
2,2,3,3,2,2,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,12,8,1,57.175988551233004
3,3,4,3,4,4,3,3,63.0,33,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,5,7,1,77.62599907098603
2,3,5,5,2,2,5,2,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,6,5,3,72.54163247479659
4,4,2,2,4,4,1,4,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,7,5,4,61.7953617786633
3,3,1,1,5,5,1,5,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,6,3,3,74.2385275584748
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,1,1,0,78.48537706956887
4,5,3,3,4,5,4,4,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,1,1,0,55.58865874885417
4,5,2,2,5,5,2,4,54.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.618129898160808,0,2,2,77.82279968466513
2,3,3,3,3,3,3,2,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,10,8,0,75.93864117101859
2,2,3,3,4,5,1,5,81.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,4,5,3,68.00934181023207
3,3,3,3,3,3,2,3,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,7,7,2,79.04813360739351
2,4,3,2,4,4,2,4,60.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.000439643593824,2,0,0,74.55189886436408
3,4,4,4,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.428983313896775,8,7,3,75.3453826316332
4,4,3,3,3,3,3,3,59.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,13,9,1,78.35861824972581
3,3,2,2,3,3,2,3,57.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,3,4,2,66.60708692747946
4,1,5,5,1,1,5,1,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,18,11,2,78.69774418666026
1,1,4,4,2,2,3,2,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,12,6,0,56.13981687800742
5,2,4,3,3,3,4,2,66.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.674119569695487,0,0,0,86.26219962218956
2,2,3,3,2,2,3,2,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,4,8,2,53.22080801243718
3,3,3,3,2,4,3,3,50.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.660133787165999,5,6,1,76.44489235536314
1,4,2,2,2,4,4,3,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.777328015657088,5,4,5,63.97802729855464
2,2,2,2,3,3,2,3,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.2923574950553345,0,0,0,66.2924243160063
2,2,3,3,2,2,4,1,50.0,37,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,7,8,3,71.8774888905167
4,5,4,4,4,4,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.531464401806528,2,3,2,64.78569905547783
5,4,3,3,4,1,3,2,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.442848818155197,0,0,0,58.4330120588762
4,3,2,2,5,5,1,5,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.580104563241104,0,0,0,80.29814171613249
2,2,3,3,3,3,2,3,72.0,32,0.0,0.0,1.0,0.0,0.0,1.0,5.5630788218660925,1,0,0,70.67904574820925
4,4,1,1,5,5,1,5,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,1,0,2,65.81288314435821
4,3,2,4,4,3,2,3,70.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.209272387804768,0,0,0,61.50270583638596
5,5,1,1,5,5,1,5,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,1,0,0,66.51702039387264
2,2,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,11,3,0,66.93341710507828
4,4,4,4,4,4,4,2,74.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895,11,7,1,77.35322554809389
4,5,2,2,3,4,3,4,55.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.305708155629816,3,2,3,70.3267840588035
4,1,3,2,3,3,4,2,55.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.974241268529563,1,0,0,85.28411445062838
2,2,3,3,4,4,2,4,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,5,6,0,67.85137982559361
2,2,5,5,2,2,4,2,59.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,5,3,4,68.33898998881838
3,2,3,3,3,2,4,2,76.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.745508742582673,0,0,0,81.5580061107636
2,2,3,3,3,3,3,3,67.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,9,7,1,65.93435846797136
4,4,2,2,4,4,1,3,85.0,28,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,4,4,5,64.77129337125676
1,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,3,4,3,70.02671759151214
4,4,2,2,4,4,2,2,74.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.408418576337483,0,0,0,65.74107841476983
4,5,3,3,4,4,1,4,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.431199047928107,1,0,0,73.1781216510318
4,5,2,2,5,5,4,2,51.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.44464265766129,3,2,0,53.59439080018475
5,4,3,3,3,4,3,4,63.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.661595396442622,4,5,5,56.730154424738394
2,2,2,2,3,3,1,3,51.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,4,5,2,70.21273666516343
2,2,4,4,3,3,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,2,1,0,66.05973090241145
1,1,3,3,1,1,3,1,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,6,5,3,60.95737833192155
1,1,3,3,3,3,3,3,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,3,2,5,53.7798448755276
2,2,2,2,3,2,4,2,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,6,4,1,56.699914495697755
2,2,5,5,3,2,5,1,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,7,7,3,58.81301945209545
1,1,4,4,2,2,3,2,57.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,8,5,2,62.908817451538866
4,4,2,2,4,4,1,4,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,1,2,2,62.26648911673653
5,4,2,2,5,5,2,5,75.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.437306903357119,0,1,0,65.07275492132831
2,2,3,3,3,3,2,3,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,6,7,2,58.571158360033614
3,3,2,2,4,4,2,4,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065,8,4,0,71.01686781765636
1,1,5,5,1,1,5,1,75.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.484434023082045,0,0,0,75.06707667021092
2,2,3,3,3,3,2,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,7,7,0,65.63860714101236
1,1,3,3,2,2,5,1,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,4,3,1,62.33292841184586
5,5,2,2,5,5,5,5,61.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.436941689199557,3,2,1,63.26273242547814
5,3,3,2,4,4,1,4,61.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.271757107162997,0,0,0,68.97545079036686
3,3,3,3,2,2,3,3,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,11,4,1,81.36280263890659
5,5,3,3,4,4,3,4,59.0,34,1.0,0.0,0.0,0.0,1.0,0.0,6.132527069602302,4,4,0,67.61724576877744
3,3,3,3,4,4,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,2,4,1,66.24600189427883
3,3,2,3,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,3,7,4,67.76683493475015
2,2,3,3,3,2,2,2,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,7,3,2,59.575462705201886
1,3,2,2,1,1,4,1,74.0,30,1.0,0.0,0.0,0.0,1.0,0.0,7.0845625643804375,0,0,0,62.59471724601756
4,4,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,11,10,2,69.30806736847057
2,2,3,4,3,3,2,2,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,7,6,1,50.24136437954704
3,3,3,3,3,3,3,3,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,7,7,0,71.07237177810711
4,4,3,3,3,2,2,2,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,8,4,1,64.66268729720029
3,3,4,3,2,2,4,2,46.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,8,3,5,61.26207938580709
2,3,4,4,2,2,4,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,3,4,2,74.1120968573191
2,2,4,4,2,2,3,2,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,4,3,2,53.71566367342188
2,2,5,5,1,1,5,1,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,8,2,3,75.12109729135287
4,5,4,5,2,2,4,2,61.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.497765243721812,11,3,1,70.84600582831652
2,4,2,2,2,2,4,2,55.0,37,1.0,0.0,0.0,0.0,1.0,0.0,7.30121778268136,0,0,0,75.02679372347207
3,3,3,3,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,6,3,1,71.17783521095026
2,2,5,5,1,2,5,1,61.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.5810064281457095,11,8,2,78.46673055701757
2,2,3,4,3,3,2,3,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,7,7,1,66.95824332766013
2,3,2,3,3,4,3,3,65.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.159012904826954,2,0,0,69.80876383223368
3,3,1,1,3,3,1,4,59.0,34,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967,3,3,2,67.73557958871622
2,2,3,3,2,2,2,2,51.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,1,0,3,73.73143896950327
4,4,3,3,5,4,2,4,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,3,3,0,67.8029809370246
4,4,3,2,4,3,3,3,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.810615365733361,0,0,0,73.64554794066684
2,4,3,2,2,2,4,2,65.0,32,0.0,0.0,0.0,1.0,0.0,1.0,8.274275794438738,6,2,0,75.8919061180083
1,1,4,4,1,1,3,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,15,3,2,69.55015632895129
3,2,5,4,3,3,2,3,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,12,10,0,71.98860823709236
2,2,1,1,3,3,1,4,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,1,2,2,73.31951842625875
4,3,3,3,4,3,2,3,60.0,35,0.0,0.0,1.0,0.0,0.0,1.0,5.787603375972289,2,0,0,87.21550428896883
2,2,2,2,3,3,2,4,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,7,8,2,79.10036886479152
2,2,5,5,1,1,5,1,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,4,6,3,52.80468835546886
1,1,5,5,1,1,5,1,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.986278427652821,4,4,3,45.952262967700726
3,1,4,3,4,4,3,3,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.4352003852264446,1,0,0,78.21265125976727
4,4,2,1,3,3,2,4,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.674555446957141,0,0,0,62.183528842220746
3,4,3,3,5,4,5,2,56.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457,12,10,3,75.85732721301017
3,3,3,3,4,4,2,4,72.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.973031570090137,0,0,0,83.1769789285022
3,5,3,2,3,4,3,3,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.708211291232842,0,0,0,61.55480725218631
1,2,3,4,3,2,5,1,59.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.550195378339696,7,4,2,70.02195717502791
3,4,3,2,4,4,1,4,71.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.555460381358646,0,0,0,67.97296545061046
4,3,4,4,4,4,3,3,72.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.412135625716445,3,0,0,60.16219974621083
2,2,3,3,4,2,3,3,72.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148,9,7,2,69.66403504252686
2,4,2,3,3,3,2,3,70.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.155535607886593,0,0,0,70.53272097068724
3,3,3,3,3,3,3,3,68.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,8,6,6,64.4481205559856
1,1,3,3,2,2,4,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,3,3,0,44.11939150675589
3,3,3,3,2,2,4,2,71.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.357974740721009,0,0,0,69.50635200658073
4,5,3,3,3,4,3,3,81.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.46835385483181,2,3,5,66.66169398427668
4,4,4,3,4,3,2,3,53.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.423017434583054,13,4,0,70.76946848868387
1,1,3,3,1,1,2,1,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,5,4,5,54.94665869335129
3,4,3,3,3,3,3,3,50.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.526384042721199,12,11,1,76.19828541997026
3,4,5,3,3,4,4,2,62.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,12,9,4,64.19703425147976
3,3,2,2,3,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,1,2,1,70.99463018551731
4,3,3,4,1,1,3,1,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.98202622778754,1,0,0,65.18757925777247
2,2,4,4,2,2,3,2,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,12,13,0,66.90037628775211
4,3,4,4,2,3,2,4,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.478829720728319,6,4,1,72.71300154100065
3,3,2,2,4,4,1,4,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,2,0,9,75.7128762478618
3,5,4,3,3,4,3,4,68.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,4,5,0,58.19496211281425
3,4,3,3,3,4,5,2,58.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.680538682812925,7,4,0,67.54105975323888
2,4,3,3,3,3,2,3,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.264136343764442,1,0,0,69.33856607150278
1,5,3,3,5,5,3,3,59.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.948501704785523,5,4,2,72.75869605014478
3,3,4,4,3,3,2,3,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,9,5,3,74.82799195959787
3,3,2,2,3,3,2,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,3,3,5,75.25971960430141
1,1,5,5,1,1,4,1,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,11,5,2,61.237999098917314
2,2,2,2,3,3,2,4,60.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113,2,1,4,47.23053234316866
2,2,5,5,1,2,4,1,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,11,12,1,62.76379104129162
2,2,5,5,1,1,5,1,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,10,9,2,70.79643955513201
4,2,3,3,4,4,2,4,71.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.06811970401812,0,0,0,84.860072266709
2,2,2,3,2,2,4,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,4,4,1,72.92858052628691
2,3,3,3,3,3,3,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,12,5,1,55.28242980211359
3,3,3,3,2,3,3,3,60.0,34,0.0,0.0,0.0,1.0,1.0,0.0,7.217334349943744,8,4,5,77.03051338564966
2,2,5,4,2,2,3,2,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,10,7,0,67.70871575069772
4,4,2,2,5,4,2,4,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.6818609421547865,7,3,0,71.49622120480903
3,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,6,5,2,63.78948310183888
3,3,5,5,3,2,4,3,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,6,6,0,70.74827362585272
2,2,3,2,2,3,3,3,73.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.866804919297807,4,4,3,69.72981780794025
2,2,4,4,2,1,4,1,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,8,6,3,65.5320389136301
3,4,5,5,3,3,5,1,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,12,3,2,77.36154188473013
3,3,4,4,2,2,3,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,11,9,0,69.56930438783311
1,5,2,3,5,5,2,4,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,10,10,0,72.22735202497583
3,3,2,2,4,2,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,3,2,1,48.38447921588941
2,4,3,2,5,4,3,3,86.0,29,0.0,0.0,1.0,0.0,0.0,1.0,6.873589936620943,7,3,1,71.69562257704018
2,3,3,3,3,3,3,3,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,9,6,2,56.104114832591065
4,4,2,2,2,3,2,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,3,5,0,60.29777409908021
2,2,2,2,4,4,1,4,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,8,3,3,55.49088943537668
4,5,2,2,5,5,1,5,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.396852497511275,0,0,0,55.96897691201914
2,2,2,2,3,3,2,3,60.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.795615468331113,5,4,4,63.75871739932929
1,1,3,3,2,2,4,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,5,3,1,60.39873729721034
2,3,4,4,3,2,2,1,68.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,5,5,2,67.17627944261329
5,2,5,4,2,2,4,1,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,5.6540779951814,0,0,0,73.00106008257602
2,3,2,1,1,2,3,2,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.151657668294381,0,0,0,61.31278701905678
3,3,5,5,2,2,5,2,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,15,7,0,82.92318376934182
2,4,3,3,5,5,5,1,83.0,29,0.0,0.0,0.0,1.0,0.0,1.0,5.547393136007005,3,2,1,79.866377120727
2,3,1,1,3,3,2,3,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.150750717599826,0,1,0,72.05514954623295
2,2,2,2,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.32635423219491,3,4,1,57.524281934290094
4,5,2,2,5,5,2,4,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.8656153828817805,4,3,1,62.27681464019595
4,4,3,2,4,4,1,4,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.54449179294474,0,0,0,76.87932560850383
3,4,3,3,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.594963957399727,3,1,0,76.8030607669776
4,4,3,3,4,4,2,4,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,3,3,3,61.84399894613337
1,4,4,3,4,3,4,2,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.757561281647041,0,0,0,71.87642841730604
4,3,4,4,3,2,2,3,64.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.662677920580983,2,3,2,64.41240839051842
1,1,3,3,2,2,2,2,51.0,36,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806,2,2,1,46.38647769801835
1,1,3,3,1,1,5,1,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,4,5,1,58.20383877340024
3,3,3,3,1,2,3,2,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.256196886695332,4,1,7,66.9835583486442
2,2,3,3,4,4,2,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,5,3,3,60.03255512147779
2,3,4,3,4,3,4,3,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,12,5,3,75.73558169168757
3,3,4,4,2,1,2,2,86.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,13,10,0,62.16943464613515
3,3,5,5,2,1,1,1,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,13,5,0,68.3706891907866
2,2,4,4,3,2,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,6,5,1,75.03733906914344
3,3,3,4,3,2,3,2,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,10,10,0,73.35984592228192
2,2,5,5,2,2,5,1,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,13,2,2,73.28622258521746
2,2,5,5,2,1,5,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,11,5,3,66.40325641342619
3,3,1,1,4,3,1,5,60.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.012321768343242,3,2,1,68.22981893036038
3,3,3,3,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,3,3,4,74.31945372668507
3,3,2,2,3,3,3,2,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,4,2,1,68.05988211247156
4,4,4,4,3,3,3,4,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,1,2,3,72.4536243023888
1,1,4,3,2,2,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,6,6,4,67.86119638779411
2,3,3,3,3,3,2,3,58.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.119247248385237,2,0,0,70.75408559571859
3,3,3,2,4,4,2,4,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.586838293246816,0,0,0,78.5875747902614
4,4,3,3,2,2,2,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,5,10,1,67.75198217566235
3,5,3,3,5,5,3,5,63.0,33,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,7,6,2,65.96541178322173
1,3,5,4,4,2,4,2,71.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.318059792754816,0,1,0,89.66795554168662
3,3,3,3,3,2,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,7,7,0,73.17703938588558
2,2,3,3,3,3,2,3,61.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,6,4,1,66.06609251910305
3,4,3,3,5,4,3,4,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,6,5,2,75.02617096892399
3,4,4,4,4,3,3,4,74.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.403468408636267,7,8,0,52.465770859131844
2,2,4,4,1,1,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,9,4,4,64.05486540935331
4,3,3,4,4,3,3,3,70.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.824084910422098,0,0,0,62.22053722359748
2,2,3,4,3,2,2,3,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.322237751460289,1,0,0,78.30714328726768
4,4,2,2,4,4,2,4,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,4,3,1,62.149621307760896
2,2,4,3,2,1,3,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.321610257730077,0,0,0,83.23509826695124
4,4,3,3,3,3,3,3,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,11,7,1,73.6674829914335
4,5,3,3,3,4,3,2,73.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.787280138280434,3,4,5,55.205193627284295
