hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Late Night,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.578254570882461
69.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.337374490528555
68.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.79022611398692
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.335303925281904
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.966657688520449
67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.235661516316489
57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.465886417896671
58.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.466876402513899
73.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.095470445274607
73.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.455436565562539
59.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.545388710964715
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.342236121205952
71.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.39586577497238
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4477093543440125
59.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.066858451097397
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.032340252519681
69.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0323328936512635
81.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.829041505122863
55.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4102310131359355
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4262742782572735
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.765771828843155
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.154297820825104
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8499615390266335
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.720590969069294
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.150323538629843
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.530374745937952
62.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.545893490245948
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.929811100111243
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.133697466540352
73.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.967780792718504
62.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.431790508660455
71.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.898890984785175
79.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.354527162669788
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.15323897880818
52.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.531159010267206
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.437221635497765
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.406416869955975
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.773461650364992
61.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.958065797956551
56.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319761865193575
52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.870698131490947
50.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.534865255568106
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.556234125733938
64.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.019758583301994
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.5738813293507805
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025633067030225
58.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7684844028220565
56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.440596834701184
84.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.344040624413962
58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.471789273450378
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.68384694627546
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.530964942137567
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.411183924968857
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.91629920041123
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.233499027741864
88.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.149278004072577
54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5880250654283685
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.124535019937298
80.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.6743326453223775
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.582598552038201
62.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5279444923924625
74.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.677402540629293
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461640207282027
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.139009037493447
66.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.75748976745318
57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.429468156703912
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.52945796276757
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.3405067218607
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.530830609508376
62.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.461925117239481
81.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.358236425694264
73.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.028623729018182
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.326476759755344
56.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.429049181579352
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.855214431691588
77.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.757422449928184
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.840335454042264
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.613524119405137
81.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.881327741568905
51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.227000891268713
81.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.881844120279874
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.014200057926224
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0618130787035405
61.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.563139975271833
69.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.307693942334042
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.1572053890556
68.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.669106177721165
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.421506456389282
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.1540980475635765
74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.117756142649328
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.430666517031826
64.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.339820699941848
52.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.095987965996327
57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.540016307341324
60.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.797954830402727
61.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.564121641608933
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.237697207687407
72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6688630182060376
59.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.253851131471286
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.556611424896588
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.229277507473807
70.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.954785717937161
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.55141870486926
78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.084588942981027
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0026901016765795
76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.061938434528006
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.533119876976969
64.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.302101309930643
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.911748119890954
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.333818055177472
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.253555429429692
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.227613099721175
74.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6171963542158485
72.0,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.534963111271138
72.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.656984992646079
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.888032730526113
56.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.986303776111129
53.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.530459521374987
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025066004002512
76.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.512123528997528
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.433898491601968
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.99434804080535
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0907458484058665
64.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.581002178989941
69.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.6104484127017535
75.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.530010673618578
47.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.501579680103905
75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.357085380842587
59.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.538678409300302
51.0,38,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.559094910618111
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.673964469182461
54.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.288433363292713
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.779504399583978
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.680442631347406
85.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5454964228231685
71.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9823328405665945
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.575974957135083
70.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.235569647724688
70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.1823692911901595
43.0,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.209601097832099
67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.233287129976304
56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0394428536635925
58.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.471697332753439
67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.23440505412872
29.0,29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.690367734726035
69.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.440122695678498
70.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.335499697018037
60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.535686354814343
60.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4502675405541705
61.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.576528747248063
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.466510564451864
58.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95775302961245
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.9890464795868965
75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.574763928087228
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.857441818013928
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.116170773513348
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.478122849488825
66.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.949195582969298
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.498808689636228
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.475651986994597
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.093751233459349
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.549215666476678
72.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.122100702457613
55.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.8325155544197695
62.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4892836251175305
63.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.064906993928669
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8416084656560985
62.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.409906784016119
79.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.343409645026037
56.0,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.885922545392747
64.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.153660276330613
66.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.767931255306099
51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.819694076684848
71.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9040014386081205
56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.075450892513483
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.324423236681872
56.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.79910773818674
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.42902601112118
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.637947649135638
68.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.081435407673066
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.056269790093305
58.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.431531397808674
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.573514021967293
72.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.514444737292937
52.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.555824206943562
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.366749196294668
67.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.093112748157773
64.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.663205036189443
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.901098844348388
80.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.342813290049744
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.791871253928599
79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.008813232716503
64.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.650498055331795
62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.7590480803693085
55.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.549256941634962
72.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9563626830314025
59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.149754368423388
69.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.897811771871067
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.849152865818369
54.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.414185138333077
57.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.682687449711692
82.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.7316190846704895
70.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.565582011610457
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.891857153288767
66.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.047895928045326
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.741205687076472
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.410773498232379
71.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.928283299700385
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.457177380003327
65.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.186857989753221
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.553898722063019
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.219432907202978
55.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.613914309151967
70.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.217690868764996
76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.644614769870657
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.645928803376343
72.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.439876764592742
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.41947286754908
75.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.574386227361728
62.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.066071111215807
72.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.030020592915287
53.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4338521289208686
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.3266174378393
88.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.726120820907763
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.526824535335921
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.279572156671822
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.781694331026428
62.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.65450798273895
58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.376815856254654
60.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.022917076612942
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.495121402318518
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.969420350461076
30.0,29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.697496492812279
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.746619269632525
64.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.088757365859893
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.153167164907648
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.665933113848737
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.419863404309973
54.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.891961992742423
61.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2683907752225325
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.072612334243143
72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6662646337656
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.370536601116084
72.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.037834042602517
68.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.558653625196282
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.774331477055242
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.114157658841231
59.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.059958427655912
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.817571886081865
66.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.426840921275859
57.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.450279135176281
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.136575174026582
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.195639856879783
67.0,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.686959135431019
56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.425515595565693
54.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.638655506500838
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.9001770505843725
70.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.7779766133074855
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.535297166489778
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.519649249057988
66.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.42087199023128
69.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.154233014351044
59.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.445470215694723
75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017785
62.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.758617656560491
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.439927656448371
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.350101244427195
54.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.577435579960656
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.848564211766603
62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.23426234620632
68.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.353719254577282
65.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.864671865902227
58.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.446129869013054
54.0,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.418468179261722
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.004388112410346
66.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.23256956285604
29.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.68623926044508
65.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.466399930856122
63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.238781006723827
72.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.952163159941366
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.577542782596115
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.471322374332809
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.698316686603944
86.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.062321935143272
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.156693192527584
72.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.2503181220292
58.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.943544361019671
51.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.816255066265433
72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.828553501003939
87.0,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.720596793565524
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.98369146401192
81.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8235383487620975
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.560420326790125
49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.866663622825026
78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.814664606490561
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.178273118230517
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.2457407557529185
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.775596079731513
57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.349153633014337
55.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.008341797247789
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.344727412786035
74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.654758886438946
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.521578907211728
67.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.84129810246559
51.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.583066141974301
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6798048947972335
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.086676233975695
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.164590206437802
88.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.233837370024633
63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.064216623451488
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.163440932625175
53.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.551832443603254
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.455295023586638
71.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.211612297857468
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.502004942067168
52.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.458738632121369
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.127733486418237
62.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.70951002417366
62.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.08678938025818
79.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.992280901004059
59.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.848846703177332
75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4493633339176615
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.259551361723357
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.63108493306891
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.536098174186815
71.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.226887876783032
64.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.201638890722923
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.474584141701214
73.0,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5415243937010565
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.672558675051159
